id,name,town,county,vid,tid,cid,icid,itid,ivid,code
10009070-017,古坑村,古坑鄉,雲林縣,017,10009070,10009,YUN,YUN-070,YUN-070-017,A0907-017-00
10009070-018,朝陽村,古坑鄉,雲林縣,018,10009070,10009,YUN,YUN-070,YUN-070-018,A0907-018-00
10009070-019,西平村,古坑鄉,雲林縣,019,10009070,10009,YUN,YUN-070,YUN-070-019,A0907-019-00
10009070-020,湳仔村,古坑鄉,雲林縣,020,10009070,10009,YUN,YUN-070,YUN-070-020,A0907-020-00
10009080-001,北和村,大埤鄉,雲林縣,001,10009080,10009,YUN,YUN-080,YUN-080-001,A0908-001-00
10009080-002,南和村,大埤鄉,雲林縣,002,10009080,10009,YUN,YUN-080,YUN-080-002,A0908-002-00
10009080-003,大德村,大埤鄉,雲林縣,003,10009080,10009,YUN,YUN-080,YUN-080-003,A0908-003-00
10009080-004,松竹村,大埤鄉,雲林縣,004,10009080,10009,YUN,YUN-080,YUN-080-004,A0908-004-00
10009080-005,尚義村,大埤鄉,雲林縣,005,10009080,10009,YUN,YUN-080,YUN-080-005,A0908-005-00
10009080-006,嘉興村,大埤鄉,雲林縣,006,10009080,10009,YUN,YUN-080,YUN-080-006,A0908-006-00
10009080-007,豐田村,大埤鄉,雲林縣,007,10009080,10009,YUN,YUN-080,YUN-080-007,A0908-007-00
10009080-008,三結村,大埤鄉,雲林縣,008,10009080,10009,YUN,YUN-080,YUN-080-008,A0908-008-00
10009080-009,吉田村,大埤鄉,雲林縣,009,10009080,10009,YUN,YUN-080,YUN-080-009,A0908-009-00
10009080-010,豐岡村,大埤鄉,雲林縣,010,10009080,10009,YUN,YUN-080,YUN-080-010,A0908-010-00
10009080-011,聯美村,大埤鄉,雲林縣,011,10009080,10009,YUN,YUN-080,YUN-080-011,A0908-011-00
10009080-012,怡然村,大埤鄉,雲林縣,012,10009080,10009,YUN,YUN-080,YUN-080-012,A0908-012-00
10009080-013,北鎮村,大埤鄉,雲林縣,013,10009080,10009,YUN,YUN-080,YUN-080-013,A0908-013-00
10009080-014,興安村,大埤鄉,雲林縣,014,10009080,10009,YUN,YUN-080,YUN-080-014,A0908-014-00
10009080-015,西鎮村,大埤鄉,雲林縣,015,10009080,10009,YUN,YUN-080,YUN-080-015,A0908-015-00
10009090-001,莿桐村,莿桐鄉,雲林縣,001,10009090,10009,YUN,YUN-090,YUN-090-001,A0909-001-00
10009090-002,甘厝村,莿桐鄉,雲林縣,002,10009090,10009,YUN,YUN-090,YUN-090-002,A0909-002-00
10009090-003,甘西村,莿桐鄉,雲林縣,003,10009090,10009,YUN,YUN-090,YUN-090-003,A0909-003-00
10009090-004,興桐村,莿桐鄉,雲林縣,004,10009090,10009,YUN,YUN-090,YUN-090-004,A0909-004-00
10009090-005,義和村,莿桐鄉,雲林縣,005,10009090,10009,YUN,YUN-090,YUN-090-005,A0909-005-00
10009090-006,埔子村,莿桐鄉,雲林縣,006,10009090,10009,YUN,YUN-090,YUN-090-006,A0909-006-00
10009090-007,大美村,莿桐鄉,雲林縣,007,10009090,10009,YUN,YUN-090,YUN-090-007,A0909-007-00
10009090-008,埔尾村,莿桐鄉,雲林縣,008,10009090,10009,YUN,YUN-090,YUN-090-008,A0909-008-00
10009090-009,饒平村,莿桐鄉,雲林縣,009,10009090,10009,YUN,YUN-090,YUN-090-009,A0909-009-00
10009090-010,興貴村,莿桐鄉,雲林縣,010,10009090,10009,YUN,YUN-090,YUN-090-010,A0909-010-00
10009090-011,四合村,莿桐鄉,雲林縣,011,10009090,10009,YUN,YUN-090,YUN-090-011,A0909-011-00
10009090-012,麻園村,莿桐鄉,雲林縣,012,10009090,10009,YUN,YUN-090,YUN-090-012,A0909-012-00
10009090-013,五華村,莿桐鄉,雲林縣,013,10009090,10009,YUN,YUN-090,YUN-090-013,A0909-013-00
10009090-014,六合村,莿桐鄉,雲林縣,014,10009090,10009,YUN,YUN-090,YUN-090-014,A0909-014-00
10009100-001,林南村,林內鄉,雲林縣,001,10009100,10009,YUN,YUN-100,YUN-100-001,A0910-001-00
10009100-002,林中村,林內鄉,雲林縣,002,10009100,10009,YUN,YUN-100,YUN-100-002,A0910-002-00
10009100-003,林北村,林內鄉,雲林縣,003,10009100,10009,YUN,YUN-100,YUN-100-003,A0910-003-00
10009100-004,坪頂村,林內鄉,雲林縣,004,10009100,10009,YUN,YUN-100,YUN-100-004,A0910-004-00
10009100-005,林茂村,林內鄉,雲林縣,005,10009100,10009,YUN,YUN-100,YUN-100-005,A0910-005-00
10009100-006,九芎村,林內鄉,雲林縣,006,10009100,10009,YUN,YUN-100,YUN-100-006,A0910-006-00
10009100-007,湖本村,林內鄉,雲林縣,007,10009100,10009,YUN,YUN-100,YUN-100-007,A0910-007-00
10009100-008,烏塗村,林內鄉,雲林縣,008,10009100,10009,YUN,YUN-100,YUN-100-008,A0910-008-00
10009100-009,烏麻村,林內鄉,雲林縣,009,10009100,10009,YUN,YUN-100,YUN-100-009,A0910-009-00
10009100-010,重興村,林內鄉,雲林縣,010,10009100,10009,YUN,YUN-100,YUN-100-010,A0910-010-00
10009110-001,崙東村,二崙鄉,雲林縣,001,10009110,10009,YUN,YUN-110,YUN-110-001,A0911-001-00
10009110-002,崙西村,二崙鄉,雲林縣,002,10009110,10009,YUN,YUN-110,YUN-110-002,A0911-002-00
10009110-003,來惠村,二崙鄉,雲林縣,003,10009110,10009,YUN,YUN-110,YUN-110-003,A0911-003-00
10009110-004,三和村,二崙鄉,雲林縣,004,10009110,10009,YUN,YUN-110,YUN-110-004,A0911-004-00
10009110-005,湳仔村,二崙鄉,雲林縣,005,10009110,10009,YUN,YUN-110,YUN-110-005,A0911-005-00
10009110-006,田尾村,二崙鄉,雲林縣,006,10009110,10009,YUN,YUN-110,YUN-110-006,A0911-006-00
10009110-007,定安村,二崙鄉,雲林縣,007,10009110,10009,YUN,YUN-110,YUN-110-007,A0911-007-00
10009110-008,大華村,二崙鄉,雲林縣,008,10009110,10009,YUN,YUN-110,YUN-110-008,A0911-008-00
10009110-009,義庄村,二崙鄉,雲林縣,009,10009110,10009,YUN,YUN-110,YUN-110-009,A0911-009-00
10009110-010,楊賢村,二崙鄉,雲林縣,010,10009110,10009,YUN,YUN-110,YUN-110-010,A0911-010-00
10009110-011,港後村,二崙鄉,雲林縣,011,10009110,10009,YUN,YUN-110,YUN-110-011,A0911-011-00
10009110-012,大義村,二崙鄉,雲林縣,012,10009110,10009,YUN,YUN-110,YUN-110-012,A0911-012-00
10009110-013,油車村,二崙鄉,雲林縣,013,10009110,10009,YUN,YUN-110,YUN-110-013,A0911-013-00
10009110-014,大庄村,二崙鄉,雲林縣,014,10009110,10009,YUN,YUN-110,YUN-110-014,A0911-014-00
10009110-015,庄西村,二崙鄉,雲林縣,015,10009110,10009,YUN,YUN-110,YUN-110-015,A0911-015-00
10009110-016,大同村,二崙鄉,雲林縣,016,10009110,10009,YUN,YUN-110,YUN-110-016,A0911-016-00
10009110-017,復興村,二崙鄉,雲林縣,017,10009110,10009,YUN,YUN-110,YUN-110-017,A0911-017-00
10009110-018,永定村,二崙鄉,雲林縣,018,10009110,10009,YUN,YUN-110,YUN-110-018,A0911-018-00
10009120-001,東明村,崙背鄉,雲林縣,001,10009120,10009,YUN,YUN-120,YUN-120-001,A0912-001-00
10009120-002,西榮村,崙背鄉,雲林縣,002,10009120,10009,YUN,YUN-120,YUN-120-002,A0912-002-00
10009120-003,南陽村,崙背鄉,雲林縣,003,10009120,10009,YUN,YUN-120,YUN-120-003,A0912-003-00
10009120-004,崙前村,崙背鄉,雲林縣,004,10009120,10009,YUN,YUN-120,YUN-120-004,A0912-004-00
10009120-005,羅厝村,崙背鄉,雲林縣,005,10009120,10009,YUN,YUN-120,YUN-120-005,A0912-005-00
10009120-006,港尾村,崙背鄉,雲林縣,006,10009120,10009,YUN,YUN-120,YUN-120-006,A0912-006-00
10009120-007,阿勸村,崙背鄉,雲林縣,007,10009120,10009,YUN,YUN-120,YUN-120-007,A0912-007-00
10009120-008,五魁村,崙背鄉,雲林縣,008,10009120,10009,YUN,YUN-120,YUN-120-008,A0912-008-00
10009120-009,大有村,崙背鄉,雲林縣,009,10009120,10009,YUN,YUN-120,YUN-120-009,A0912-009-00
10009120-010,豐榮村,崙背鄉,雲林縣,010,10009120,10009,YUN,YUN-120,YUN-120-010,A0912-010-00
10009120-011,草湖村,崙背鄉,雲林縣,011,10009120,10009,YUN,YUN-120,YUN-120-011,A0912-011-00
10009120-012,舊庄村,崙背鄉,雲林縣,012,10009120,10009,YUN,YUN-120,YUN-120-012,A0912-012-00
10009120-013,水尾村,崙背鄉,雲林縣,013,10009120,10009,YUN,YUN-120,YUN-120-013,A0912-013-00
10009120-014,枋南村,崙背鄉,雲林縣,014,10009120,10009,YUN,YUN-120,YUN-120-014,A0912-014-00
10009130-001,麥津村,麥寮鄉,雲林縣,001,10009130,10009,YUN,YUN-130,YUN-130-001,A0913-001-00
10009130-002,麥豐村,麥寮鄉,雲林縣,002,10009130,10009,YUN,YUN-130,YUN-130-002,A0913-002-00
10009130-003,瓦磘村,麥寮鄉,雲林縣,003,10009130,10009,YUN,YUN-130,YUN-130-003,A0913-003-00
10009130-004,興華村,麥寮鄉,雲林縣,004,10009130,10009,YUN,YUN-130,YUN-130-004,A0913-004-00
10009130-005,崙後村,麥寮鄉,雲林縣,005,10009130,10009,YUN,YUN-130,YUN-130-005,A0913-005-00
10009130-006,後安村,麥寮鄉,雲林縣,006,10009130,10009,YUN,YUN-130,YUN-130-006,A0913-006-00
10009130-007,海豐村,麥寮鄉,雲林縣,007,10009130,10009,YUN,YUN-130,YUN-130-007,A0913-007-00
10009130-008,三盛村,麥寮鄉,雲林縣,008,10009130,10009,YUN,YUN-130,YUN-130-008,A0913-008-00
10009130-009,橋頭村,麥寮鄉,雲林縣,009,10009130,10009,YUN,YUN-130,YUN-130-009,A0913-009-00
10009130-010,新吉村,麥寮鄉,雲林縣,010,10009130,10009,YUN,YUN-130,YUN-130-010,A0913-010-00
10009130-011,施厝村,麥寮鄉,雲林縣,011,10009130,10009,YUN,YUN-130,YUN-130-011,A0913-011-00
10009130-012,雷厝村,麥寮鄉,雲林縣,012,10009130,10009,YUN,YUN-130,YUN-130-012,A0913-012-00
10009140-001,東南村,東勢鄉,雲林縣,001,10009140,10009,YUN,YUN-140,YUN-140-001,A0914-001-00
10009140-002,東北村,東勢鄉,雲林縣,002,10009140,10009,YUN,YUN-140,YUN-140-002,A0914-002-00
10009140-003,嘉隆村,東勢鄉,雲林縣,003,10009140,10009,YUN,YUN-140,YUN-140-003,A0914-003-00
10009140-004,復興村,東勢鄉,雲林縣,004,10009140,10009,YUN,YUN-140,YUN-140-004,A0914-004-00
10009140-005,月眉村,東勢鄉,雲林縣,005,10009140,10009,YUN,YUN-140,YUN-140-005,A0914-005-00
10009140-006,程海村,東勢鄉,雲林縣,006,10009140,10009,YUN,YUN-140,YUN-140-006,A0914-006-00
10009140-007,龍潭村,東勢鄉,雲林縣,007,10009140,10009,YUN,YUN-140,YUN-140-007,A0914-007-00
10009140-008,安南村,東勢鄉,雲林縣,008,10009140,10009,YUN,YUN-140,YUN-140-008,A0914-008-00
10009140-009,昌南村,東勢鄉,雲林縣,009,10009140,10009,YUN,YUN-140,YUN-140-009,A0914-009-00
10009140-010,同安村,東勢鄉,雲林縣,010,10009140,10009,YUN,YUN-140,YUN-140-010,A0914-010-00
10009140-011,新坤村,東勢鄉,雲林縣,011,10009140,10009,YUN,YUN-140,YUN-140-011,A0914-011-00
10009140-012,四美村,東勢鄉,雲林縣,012,10009140,10009,YUN,YUN-140,YUN-140-012,A0914-012-00
10009150-001,中民村,褒忠鄉,雲林縣,001,10009150,10009,YUN,YUN-150,YUN-150-001,A0915-001-00
10009150-002,埔姜村,褒忠鄉,雲林縣,002,10009150,10009,YUN,YUN-150,YUN-150-002,A0915-002-00
10009150-003,中勝村,褒忠鄉,雲林縣,003,10009150,10009,YUN,YUN-150,YUN-150-003,A0915-003-00
10009150-004,新湖村,褒忠鄉,雲林縣,004,10009150,10009,YUN,YUN-150,YUN-150-004,A0915-004-00
10009150-005,馬鳴村,褒忠鄉,雲林縣,005,10009150,10009,YUN,YUN-150,YUN-150-005,A0915-005-00
10009150-006,有才村,褒忠鄉,雲林縣,006,10009150,10009,YUN,YUN-150,YUN-150-006,A0915-006-00
10009150-007,田洋村,褒忠鄉,雲林縣,007,10009150,10009,YUN,YUN-150,YUN-150-007,A0915-007-00
10009150-008,龍岩村,褒忠鄉,雲林縣,008,10009150,10009,YUN,YUN-150,YUN-150-008,A0915-008-00
10009150-009,潮厝村,褒忠鄉,雲林縣,009,10009150,10009,YUN,YUN-150,YUN-150-009,A0915-009-00
10009160-001,台西村,臺西鄉,雲林縣,001,10009160,10009,YUN,YUN-160,YUN-160-001,A0916-001-00
10009160-002,海北村,臺西鄉,雲林縣,002,10009160,10009,YUN,YUN-160,YUN-160-002,A0916-002-00
10009160-003,海南村,臺西鄉,雲林縣,003,10009160,10009,YUN,YUN-160,YUN-160-003,A0916-003-00
10009160-004,海口村,臺西鄉,雲林縣,004,10009160,10009,YUN,YUN-160,YUN-160-004,A0916-004-00
10009160-005,溪頂村,臺西鄉,雲林縣,005,10009160,10009,YUN,YUN-160,YUN-160-005,A0916-005-00
10009160-006,牛厝村,臺西鄉,雲林縣,006,10009160,10009,YUN,YUN-160,YUN-160-006,A0916-006-00
10009160-007,泉州村,臺西鄉,雲林縣,007,10009160,10009,YUN,YUN-160,YUN-160-007,A0916-007-00
10009160-008,光華村,臺西鄉,雲林縣,008,10009160,10009,YUN,YUN-160,YUN-160-008,A0916-008-00
10009160-009,五榔村,臺西鄉,雲林縣,009,10009160,10009,YUN,YUN-160,YUN-160-009,A0916-009-00
10009160-010,山寮村,臺西鄉,雲林縣,010,10009160,10009,YUN,YUN-160,YUN-160-010,A0916-010-00
10009160-011,富琦村,臺西鄉,雲林縣,011,10009160,10009,YUN,YUN-160,YUN-160-011,A0916-011-00
10009160-012,永豐村,臺西鄉,雲林縣,012,10009160,10009,YUN,YUN-160,YUN-160-012,A0916-012-00
10009160-013,和豐村,臺西鄉,雲林縣,013,10009160,10009,YUN,YUN-160,YUN-160-013,A0916-013-00
10009160-014,蚊港村,臺西鄉,雲林縣,014,10009160,10009,YUN,YUN-160,YUN-160-014,A0916-014-00
10009160-015,五港村,臺西鄉,雲林縣,015,10009160,10009,YUN,YUN-160,YUN-160-015,A0916-015-00
10009170-001,長南村,元長鄉,雲林縣,001,10009170,10009,YUN,YUN-170,YUN-170-001,A0917-001-00
10009170-002,長北村,元長鄉,雲林縣,002,10009170,10009,YUN,YUN-170,YUN-170-002,A0917-002-00
10009170-003,子茂村,元長鄉,雲林縣,003,10009170,10009,YUN,YUN-170,YUN-170-003,A0917-003-00
10009170-004,後湖村,元長鄉,雲林縣,004,10009170,10009,YUN,YUN-170,YUN-170-004,A0917-004-00
10009170-005,山內村,元長鄉,雲林縣,005,10009170,10009,YUN,YUN-170,YUN-170-005,A0917-005-00
10009170-006,合和村,元長鄉,雲林縣,006,10009170,10009,YUN,YUN-170,YUN-170-006,A0917-006-00
10009170-007,五塊村,元長鄉,雲林縣,007,10009170,10009,YUN,YUN-170,YUN-170-007,A0917-007-00
10009170-008,潭西村,元長鄉,雲林縣,008,10009170,10009,YUN,YUN-170,YUN-170-008,A0917-008-00
10009170-009,潭東村,元長鄉,雲林縣,009,10009170,10009,YUN,YUN-170,YUN-170-009,A0917-009-00
10009170-010,客厝村,元長鄉,雲林縣,010,10009170,10009,YUN,YUN-170,YUN-170-010,A0917-010-00
10009170-011,卓運村,元長鄉,雲林縣,011,10009170,10009,YUN,YUN-170,YUN-170-011,A0917-011-00
10009170-012,頂寮村,元長鄉,雲林縣,012,10009170,10009,YUN,YUN-170,YUN-170-012,A0917-012-00
10009170-013,下寮村,元長鄉,雲林縣,013,10009170,10009,YUN,YUN-170,YUN-170-013,A0917-013-00
10009170-014,龍岩村,元長鄉,雲林縣,014,10009170,10009,YUN,YUN-170,YUN-170-014,A0917-014-00
10009170-015,西莊村,元長鄉,雲林縣,015,10009170,10009,YUN,YUN-170,YUN-170-015,A0917-015-00
10009170-016,鹿北村,元長鄉,雲林縣,016,10009170,10009,YUN,YUN-170,YUN-170-016,A0917-016-00
10009170-017,鹿南村,元長鄉,雲林縣,017,10009170,10009,YUN,YUN-170,YUN-170-017,A0917-017-00
10009170-018,瓦磘村,元長鄉,雲林縣,018,10009170,10009,YUN,YUN-170,YUN-170-018,A0917-018-00
10009170-019,內寮村,元長鄉,雲林縣,019,10009170,10009,YUN,YUN-170,YUN-170-019,A0917-019-00
10009170-020,崙仔村,元長鄉,雲林縣,020,10009170,10009,YUN,YUN-170,YUN-170-020,A0917-020-00
10009170-021,新吉村,元長鄉,雲林縣,021,10009170,10009,YUN,YUN-170,YUN-170-021,A0917-021-00
10009180-001,四湖村,四湖鄉,雲林縣,001,10009180,10009,YUN,YUN-180,YUN-180-001,A0918-001-00
10009180-002,新庄村,四湖鄉,雲林縣,002,10009180,10009,YUN,YUN-180,YUN-180-002,A0918-002-00
10009180-003,溪底村,四湖鄉,雲林縣,003,10009180,10009,YUN,YUN-180,YUN-180-003,A0918-003-00
10009180-004,鹿場村,四湖鄉,雲林縣,004,10009180,10009,YUN,YUN-180,YUN-180-004,A0918-004-00
10009180-005,湖西村,四湖鄉,雲林縣,005,10009180,10009,YUN,YUN-180,YUN-180-005,A0918-005-00
10009180-006,施湖村,四湖鄉,雲林縣,006,10009180,10009,YUN,YUN-180,YUN-180-006,A0918-006-00
10009180-007,湖寮村,四湖鄉,雲林縣,007,10009180,10009,YUN,YUN-180,YUN-180-007,A0918-007-00
10009180-008,蔡厝村,四湖鄉,雲林縣,008,10009180,10009,YUN,YUN-180,YUN-180-008,A0918-008-00
10009180-009,飛沙村,四湖鄉,雲林縣,009,10009180,10009,YUN,YUN-180,YUN-180-009,A0918-009-00
10009180-010,三姓村,四湖鄉,雲林縣,010,10009180,10009,YUN,YUN-180,YUN-180-010,A0918-010-00
10009180-011,內湖村,四湖鄉,雲林縣,011,10009180,10009,YUN,YUN-180,YUN-180-011,A0918-011-00
10009180-012,羊調村,四湖鄉,雲林縣,012,10009180,10009,YUN,YUN-180,YUN-180-012,A0918-012-00
10009180-013,崙北村,四湖鄉,雲林縣,013,10009180,10009,YUN,YUN-180,YUN-180-013,A0918-013-00
10009180-014,崙南村,四湖鄉,雲林縣,014,10009180,10009,YUN,YUN-180,YUN-180-014,A0918-014-00
10009180-015,廣溝村,四湖鄉,雲林縣,015,10009180,10009,YUN,YUN-180,YUN-180-015,A0918-015-00
10009180-016,箔子村,四湖鄉,雲林縣,016,10009180,10009,YUN,YUN-180,YUN-180-016,A0918-016-00
10009180-017,林厝村,四湖鄉,雲林縣,017,10009180,10009,YUN,YUN-180,YUN-180-017,A0918-017-00
10009180-018,林東村,四湖鄉,雲林縣,018,10009180,10009,YUN,YUN-180,YUN-180-018,A0918-018-00
10009180-019,溪尾村,四湖鄉,雲林縣,019,10009180,10009,YUN,YUN-180,YUN-180-019,A0918-019-00
10009180-020,飛東村,四湖鄉,雲林縣,020,10009180,10009,YUN,YUN-180,YUN-180-020,A0918-020-00
10009180-021,箔東村,四湖鄉,雲林縣,021,10009180,10009,YUN,YUN-180,YUN-180-021,A0918-021-00
10009190-001,湖東村,口湖鄉,雲林縣,001,10009190,10009,YUN,YUN-190,YUN-190-001,A0919-001-00
10009190-002,口湖村,口湖鄉,雲林縣,002,10009190,10009,YUN,YUN-190,YUN-190-002,A0919-002-00
10009190-003,頂湖村,口湖鄉,雲林縣,003,10009190,10009,YUN,YUN-190,YUN-190-003,A0919-003-00
10009190-004,埔北村,口湖鄉,雲林縣,004,10009190,10009,YUN,YUN-190,YUN-190-004,A0919-004-00
10009190-005,埔南村,口湖鄉,雲林縣,005,10009190,10009,YUN,YUN-190,YUN-190-005,A0919-005-00
10009190-006,謝厝村,口湖鄉,雲林縣,006,10009190,10009,YUN,YUN-190,YUN-190-006,A0919-006-00
10009190-007,蚵寮村,口湖鄉,雲林縣,007,10009190,10009,YUN,YUN-190,YUN-190-007,A0919-007-00
10009190-008,下崙村,口湖鄉,雲林縣,008,10009190,10009,YUN,YUN-190,YUN-190-008,A0919-008-00
10009190-009,崙中村,口湖鄉,雲林縣,009,10009190,10009,YUN,YUN-190,YUN-190-009,A0919-009-00
10009190-010,崙東村,口湖鄉,雲林縣,010,10009190,10009,YUN,YUN-190,YUN-190-010,A0919-010-00
10009190-011,青蚶村,口湖鄉,雲林縣,011,10009190,10009,YUN,YUN-190,YUN-190-011,A0919-011-00
10009190-012,港東村,口湖鄉,雲林縣,012,10009190,10009,YUN,YUN-190,YUN-190-012,A0919-012-00
10009190-013,港西村,口湖鄉,雲林縣,013,10009190,10009,YUN,YUN-190,YUN-190-013,A0919-013-00
10009190-014,台子村,口湖鄉,雲林縣,014,10009190,10009,YUN,YUN-190,YUN-190-014,A0919-014-00
10009190-015,成龍村,口湖鄉,雲林縣,015,10009190,10009,YUN,YUN-190,YUN-190-015,A0919-015-00
10009190-016,湖口村,口湖鄉,雲林縣,016,10009190,10009,YUN,YUN-190,YUN-190-016,A0919-016-00
10009190-017,水井村,口湖鄉,雲林縣,017,10009190,10009,YUN,YUN-190,YUN-190-017,A0919-017-00
10009190-018,後厝村,口湖鄉,雲林縣,018,10009190,10009,YUN,YUN-190,YUN-190-018,A0919-018-00
10009190-019,梧南村,口湖鄉,雲林縣,019,10009190,10009,YUN,YUN-190,YUN-190-019,A0919-019-00
10009190-020,梧北村,口湖鄉,雲林縣,020,10009190,10009,YUN,YUN-190,YUN-190-020,A0919-020-00
10009190-021,過港村,口湖鄉,雲林縣,021,10009190,10009,YUN,YUN-190,YUN-190-021,A0919-021-00
10009200-001,水北村,水林鄉,雲林縣,001,10009200,10009,YUN,YUN-200,YUN-200-001,A0920-001-00
10009200-002,水南村,水林鄉,雲林縣,002,10009200,10009,YUN,YUN-200,YUN-200-002,A0920-002-00
10009200-003,海埔村,水林鄉,雲林縣,003,10009200,10009,YUN,YUN-200,YUN-200-003,A0920-003-00
10009200-004,土厝村,水林鄉,雲林縣,004,10009200,10009,YUN,YUN-200,YUN-200-004,A0920-004-00
10009200-005,春埔村,水林鄉,雲林縣,005,10009200,10009,YUN,YUN-200,YUN-200-005,A0920-005-00
10009200-006,西井村,水林鄉,雲林縣,006,10009200,10009,YUN,YUN-200,YUN-200-006,A0920-006-00
10009200-007,車港村,水林鄉,雲林縣,007,10009200,10009,YUN,YUN-200,YUN-200-007,A0920-007-00
10009200-008,蘇秦村,水林鄉,雲林縣,008,10009200,10009,YUN,YUN-200,YUN-200-008,A0920-008-00
10009200-009,灣東村,水林鄉,雲林縣,009,10009200,10009,YUN,YUN-200,YUN-200-009,A0920-009-00
10009200-010,灣西村,水林鄉,雲林縣,010,10009200,10009,YUN,YUN-200,YUN-200-010,A0920-010-00
10009200-011,萬興村,水林鄉,雲林縣,011,10009200,10009,YUN,YUN-200,YUN-200-011,A0920-011-00
10009200-012,尖山村,水林鄉,雲林縣,012,10009200,10009,YUN,YUN-200,YUN-200-012,A0920-012-00
10009200-013,大山村,水林鄉,雲林縣,013,10009200,10009,YUN,YUN-200,YUN-200-013,A0920-013-00
10009200-014,大溝村,水林鄉,雲林縣,014,10009200,10009,YUN,YUN-200,YUN-200-014,A0920-014-00
10009200-015,順興村,水林鄉,雲林縣,015,10009200,10009,YUN,YUN-200,YUN-200-015,A0920-015-00
10009200-016,蕃薯村,水林鄉,雲林縣,016,10009200,10009,YUN,YUN-200,YUN-200-016,A0920-016-00
10009200-017,山腳村,水林鄉,雲林縣,017,10009200,10009,YUN,YUN-200,YUN-200-017,A0920-017-00
10009200-018,松北村,水林鄉,雲林縣,018,10009200,10009,YUN,YUN-200,YUN-200-018,A0920-018-00
10009200-019,松中村,水林鄉,雲林縣,019,10009200,10009,YUN,YUN-200,YUN-200-019,A0920-019-00
10009200-020,松西村,水林鄉,雲林縣,020,10009200,10009,YUN,YUN-200,YUN-200-020,A0920-020-00
10009200-021,𣐤埔村,水林鄉,雲林縣,021,10009200,10009,YUN,YUN-200,YUN-200-021,A0920-021-00
10009200-022,塭底村,水林鄉,雲林縣,022,10009200,10009,YUN,YUN-200,YUN-200-022,A0920-022-00
10009200-023,後寮村,水林鄉,雲林縣,023,10009200,10009,YUN,YUN-200,YUN-200-023,A0920-023-00
10009200-024,溪墘村,水林鄉,雲林縣,024,10009200,10009,YUN,YUN-200,YUN-200-024,A0920-024-00
10010010-001,太保里,太保市,嘉義縣,001,10010010,10010,CYQ,CYQ-010,CYQ-010-001,
10010010-002,後庄里,太保市,嘉義縣,002,10010010,10010,CYQ,CYQ-010,CYQ-010-002,
10010010-003,前潭里,太保市,嘉義縣,003,10010010,10010,CYQ,CYQ-010,CYQ-010-003,
10010010-004,後潭里,太保市,嘉義縣,004,10010010,10010,CYQ,CYQ-010,CYQ-010-004,
10010010-005,梅埔里,太保市,嘉義縣,005,10010010,10010,CYQ,CYQ-010,CYQ-010-005,
10010010-006,春珠里,太保市,嘉義縣,006,10010010,10010,CYQ,CYQ-010,CYQ-010-006,
